,documento,data_emissao,emitente,cpf_cnpj,categoria,valor
0,DANFE 00002894,2017-05-26,POSTO UNICO LTDA,20449997000179,* Combustíveis e lubrificantes de veículos utilizados no exercício do mandato legislativo (¹),829.8
1,NFS-e 201700000000080,2017-05-31,CUNHA AUTO CENTER EIRELI,71024285000149,* Despesas gerais com veículos utilizados no exercício do mandato legislativo (²),96.0
2,NFS-e 201700000000032,2017-05-23,RICARDO TEIXEIRA DE AGUIAR,66464488000116,Estacionamento (uma vaga),260.0
3,NOTA FISCAL SERIE D 000939,2017-05-29,RAFFAELLY PAPELARIA LTDA - ME,00778203000103,Material de expediente,394.15
4,COMPROVANTE DO CLIENTE 80855904,2017-05-02,ECT,86529443000190,Postagem,67.2
5,COMPROVANTE DO CLIENTE 80948077,2017-05-08,ECT,86529443000190,Postagem,53.2
6,COMPROVANTE DO CLIENTE 81056344,2017-05-15,ECT,86529443000190,Postagem,71.4
7,COMPROVANTE DO CLIENTE 81172868,2017-05-22,ECT,86529443000190,Postagem,72.1
8,COMPROVANTE DO CLIENTE 81259225,2017-05-26,ECT,86529443000190,Postagem,57.4
9,DANFE 000002568,2017-05-09,TONER MAIS SOLUÇÕES DIGITAIS LTDA - ME,04438548000179,Suprimentos para equipamentos de informática,126.0
10,NOTA FISCAL DE SERVIÇOS DE TELECOMUNICAÇÕES 1700403894827,2017-05-29,OI FIXO,33000118000179,* Telefone(s) em nome da Câmara(local e interurbano) (³),467.05
11,,,,,total,2027.25
