,documento,data_emissao,emitente,cpf_cnpj,categoria,valor
0,RECIBO DE ALUGUEL 01,2018-01-15,SOUZA LIMA ADMINISTRAÇÃO DE IMOVEIS LTDA,18343665000163,Aluguel de escritório para representação parlamentar,520.0
1,RECIBO DO PAGADOR 152800,2018-01-23,INVEST ADMINISTRADORA E CORRETORA DE IMOVEIS,20454930000122,Condomínio de escritório para representação parlamentar,331.72
2,NFS-e 201800000000183,2018-01-24,HOUSE CRIAÇÃO ESTRATEGICA LTDA,23471850000173,* Consultoria técnica,2000.0
3,NFS-e 201800000000815,2018-01-27,REAL COPIAS JUIZ DE FORA LTDA,04316977000173,Cópias xerográficas e similares,97.2
4,NFS-e 2018/3,2018-01-05,T O RIBEIRO - ME,11186215000165,Locação de softwares,220.0
5,FATURA DE LOCAÇÃO S/N,2018-01-09,LOCAR NEW VEICULOS LTDA,08659172000183,Locação de veículos utilizados no exercício do mandato legislativo,2250.0
6,COMPROVANTE DO CLIENTE 84583615,2018-01-04,ECT,86529443000190,Postagem,100.1
7,COMPROVANTE DO CLIENTE 84627620,2018-01-08,ECT,86529443000190,Postagem,61.6
8,COMPROVANTE DO CLIENTE 84731229,2018-01-15,ECT,86529443000190,Postagem,155.45
9,COMPROVANTE DO CLIENTE 84878437,2018-01-24,ECT,86529443000190,Postagem,130.9
10,NOTA FISCAL DE SERVIÇOS DE TELECOMUNICAÇÕES 0299408599,2018-01-04,TELEFONICA DO BRASIL S/A,02558157000162,Telefone Móvel,389.99
11,NOTA FISCAL DE SERVIÇOS DE TELECOMUNICAÇÕES 170041473024,2018-01-26,OI FIXO,33000118000179,* Telefone(s) em nome da Câmara(local e interurbano) (³),228.51
12,NOTA FISCAL DE TELECOMINICAÇÕES 1700413241416,2018-01-26,OI FIXO,33000118000179,* Telefone(s) em nome da Câmara(local e interurbano) (³),228.51
13,,,,,total,6256.96
